tid,chembl_id
11430,CHEMBL3138
11431,CHEMBL4181
11433,CHEMBL3139
11439,CHEMBL292
11440,CHEMBL5112
11441,CHEMBL2706
11442,CHEMBL2568
11443,CHEMBL3091
11444,CHEMBL4183
11446,CHEMBL3715
11447,CHEMBL2275
11448,CHEMBL3716
11450,CHEMBL4184
11451,CHEMBL3717
11452,CHEMBL2569
11453,CHEMBL4185
11454,CHEMBL3291
11455,CHEMBL3758
11456,CHEMBL2952
11458,CHEMBL2570
11460,CHEMBL2840
11461,CHEMBL4230
11462,CHEMBL2841
11463,CHEMBL2579
11464,CHEMBL293
11471,CHEMBL4232
11472,CHEMBL4026
11473,CHEMBL3706
11476,CHEMBL3363
11480,CHEMBL1980
11482,CHEMBL3843
11483,CHEMBL2810
11487,CHEMBL2812
11488,CHEMBL4234
11489,CHEMBL4235
11490,CHEMBL2908
11491,CHEMBL2910
11492,CHEMBL296
11497,CHEMBL2218
11498,CHEMBL3176
11499,CHEMBL4610
11500,CHEMBL4342
11502,CHEMBL3178
11504,CHEMBL2145
11505,CHEMBL3179
11507,CHEMBL3180
11511,CHEMBL2146
11512,CHEMBL3181
11514,CHEMBL3182
11515,CHEMBL3878
11517,CHEMBL3890
11518,CHEMBL2371
11519,CHEMBL3165
11520,CHEMBL3166
11521,CHEMBL2219
11522,CHEMBL298
11523,CHEMBL3864
11524,CHEMBL2854
11528,CHEMBL2720
11531,CHEMBL3251
11533,CHEMBL3962
11534,CHEMBL2954
11535,CHEMBL4158
11536,CHEMBL4616
11537,CHEMBL2221
11538,CHEMBL2721
11539,CHEMBL2912
11540,CHEMBL4051
11541,CHEMBL2722
11542,CHEMBL2759
11544,CHEMBL4331
11546,CHEMBL4059
11547,CHEMBL2222
11551,CHEMBL4061
11553,CHEMBL2223
11555,CHEMBL2224
11556,CHEMBL3278
11558,CHEMBL3084
11559,CHEMBL4431
11560,CHEMBL3085
11562,CHEMBL2955
11564,CHEMBL3136
11565,CHEMBL4804
11567,CHEMBL2225
11569,CHEMBL3290
11570,CHEMBL2760
11572,CHEMBL2259
11573,CHEMBL4803
11574,CHEMBL4029
11575,CHEMBL4015
11578,CHEMBL3284
11579,CHEMBL3285
11580,CHEMBL2990
11581,CHEMBL2991
11582,CHEMBL2761
11583,CHEMBL4702
11584,CHEMBL2992
11588,CHEMBL4332
11589,CHEMBL4047
11590,CHEMBL4612
11591,CHEMBL2261
11592,CHEMBL2262
11593,CHEMBL3422
11594,CHEMBL5099
11596,CHEMBL3060
11597,CHEMBL3195
11598,CHEMBL3061
11599,CHEMBL4048
11600,CHEMBL4049
11601,CHEMBL2381
11602,CHEMBL4062
11603,CHEMBL2263
11604,CHEMBL4063
11605,CHEMBL4064
11606,CHEMBL4065
11607,CHEMBL3203
11614,CHEMBL2589
11615,CHEMBL3870
11617,CHEMBL3616
11618,CHEMBL2976
11619,CHEMBL2264
11620,CHEMBL2403
11622,CHEMBL2801
11624,CHEMBL4801
11626,CHEMBL3116
11627,CHEMBL2265
11628,CHEMBL3117
11629,CHEMBL2543
11631,CHEMBL4333
11632,CHEMBL3383
11633,CHEMBL2266
11634,CHEMBL2590
11635,CHEMBL299
11636,CHEMBL3045
11637,CHEMBL3384
11638,CHEMBL4040
11639,CHEMBL3385
11643,CHEMBL4320
11645,CHEMBL4974
11652,CHEMBL3046
11653,CHEMBL3921
11658,CHEMBL3298
11659,CHEMBL4055
11661,CHEMBL2310
11663,CHEMBL3105
11666,CHEMBL3120
11668,CHEMBL3505
11670,CHEMBL300
11674,CHEMBL3163
11676,CHEMBL3047
11677,CHEMBL3048
11678,CHEMBL301
11680,CHEMBL2868
11682,CHEMBL2337
11683,CHEMBL3175
11684,CHEMBL3923
11685,CHEMBL2386
11689,CHEMBL3901
11690,CHEMBL3217
11691,CHEMBL2250
11692,CHEMBL4611
11694,CHEMBL2382
11695,CHEMBL3218
11696,CHEMBL3219
11697,CHEMBL3220
11699,CHEMBL2251
11702,CHEMBL2844
11709,CHEMBL4989
11710,CHEMBL4990
11711,CHEMBL2642
11712,CHEMBL2643
11713,CHEMBL2791
11716,CHEMBL4992
11717,CHEMBL4334
11718,CHEMBL2792
11720,CHEMBL2793
11722,CHEMBL3092
11723,CHEMBL3106
11726,CHEMBL3439
11727,CHEMBL2409
11729,CHEMBL3107
11731,CHEMBL3109
11732,CHEMBL2834
11733,CHEMBL2629
11736,CHEMBL302
11737,CHEMBL4994
11740,CHEMBL3364
11742,CHEMBL2674
11744,CHEMBL2473
11748,CHEMBL4303
11749,CHEMBL3365
11751,CHEMBL4050
11752,CHEMBL1955
11753,CHEMBL4996
11754,CHEMBL3146
11755,CHEMBL1841
11756,CHEMBL2375
11757,CHEMBL2284
11758,CHEMBL1784
11759,CHEMBL2675
11760,CHEMBL2752
11762,CHEMBL3607
11765,CHEMBL3781
11766,CHEMBL2676
11770,CHEMBL2943
11771,CHEMBL2969
11774,CHEMBL2970
11775,CHEMBL3617
11780,CHEMBL3733
11781,CHEMBL4172
11783,CHEMBL2212
11784,CHEMBL3608
11785,CHEMBL3234
11787,CHEMBL3235
11789,CHEMBL3955
11790,CHEMBL3170
11795,CHEMBL3760
11797,CHEMBL4145
11802,CHEMBL3099
11806,CHEMBL3688
11807,CHEMBL2405
11809,CHEMBL3689
11810,CHEMBL4800
11811,CHEMBL3872
11814,CHEMBL4046
11815,CHEMBL3761
11816,CHEMBL3865
11821,CHEMBL2899
11827,CHEMBL3735
11831,CHEMBL2237
11832,CHEMBL3740
11833,CHEMBL4826
11835,CHEMBL3225
11836,CHEMBL3343
11837,CHEMBL3904
11839,CHEMBL4304
11840,CHEMBL2369
11842,CHEMBL3905
11843,CHEMBL3906
11845,CHEMBL3457
11847,CHEMBL3119
11848,CHEMBL3736
11854,CHEMBL4174
11858,CHEMBL4066
11861,CHEMBL3502
11862,CHEMBL3910
11863,CHEMBL3737
11864,CHEMBL3006
11866,CHEMBL3738
11867,CHEMBL4056
11868,CHEMBL4175
11869,CHEMBL3795
11870,CHEMBL2708
11871,CHEMBL4393
11872,CHEMBL2758
11873,CHEMBL2873
11874,CHEMBL3003
11881,CHEMBL1847
22222,CHEMBL345
11882,CHEMBL4394
11884,CHEMBL3400
11886,CHEMBL4395
11888,CHEMBL4965
11890,CHEMBL3461
11891,CHEMBL2787
11892,CHEMBL3739
11893,CHEMBL4396
11894,CHEMBL2370
11895,CHEMBL4397
11896,CHEMBL3074
11897,CHEMBL2668
11898,CHEMBL2813
11899,CHEMBL2814
11902,CHEMBL2815
11903,CHEMBL2816
11904,CHEMBL2998
11907,CHEMBL4398
11908,CHEMBL2999
11909,CHEMBL2911
11910,CHEMBL3012
11912,CHEMBL3401
11913,CHEMBL3013
11915,CHEMBL4399
11919,CHEMBL3402
11920,CHEMBL4035
11921,CHEMBL303
11922,CHEMBL2378
11923,CHEMBL3223
11924,CHEMBL3403
11925,CHEMBL3973
11926,CHEMBL2742
11929,CHEMBL4400
11930,CHEMBL3394
11931,CHEMBL3212
11934,CHEMBL3213
11938,CHEMBL3404
11939,CHEMBL3267
11940,CHEMBL3667
11941,CHEMBL3268
11942,CHEMBL3286
11943,CHEMBL3964
11944,CHEMBL304
11946,CHEMBL4436
11947,CHEMBL2269
11948,CHEMBL2817
11949,CHEMBL2818
11950,CHEMBL3686
11959,CHEMBL3896
11965,CHEMBL4100
11966,CHEMBL2734
11967,CHEMBL2735
11968,CHEMBL3202
11969,CHEMBL4101
11970,CHEMBL2743
11975,CHEMBL2772
11976,CHEMBL2773
11977,CHEMBL3014
11978,CHEMBL5102
11979,CHEMBL2271
11987,CHEMBL3052
11989,CHEMBL5982
11997,CHEMBL2748
12000,CHEMBL3991
12003,CHEMBL2924
22224,CHEMBL612558
12004,CHEMBL2272
12005,CHEMBL2925
12008,CHEMBL2926
12012,CHEMBL3504
12013,CHEMBL3308
12014,CHEMBL2273
12016,CHEMBL2774
12017,CHEMBL3309
12018,CHEMBL2775
12019,CHEMBL307
12020,CHEMBL2411
12021,CHEMBL3310
12023,CHEMBL2274
12026,CHEMBL3396
12028,CHEMBL3720
12029,CHEMBL2738
12030,CHEMBL3004
12037,CHEMBL2777
12038,CHEMBL2872
12046,CHEMBL1915
12049,CHEMBL2376
12050,CHEMBL3602
12051,CHEMBL3871
12052,CHEMBL2741
12054,CHEMBL2903
12056,CHEMBL3257
12060,CHEMBL3258
12067,CHEMBL3468
12071,CHEMBL308
12074,CHEMBL3808
12075,CHEMBL3259
12076,CHEMBL309
12077,CHEMBL4825
12078,CHEMBL2753
12079,CHEMBL3260
12081,CHEMBL3241
12082,CHEMBL3261
12083,CHEMBL3262
12088,CHEMBL3243
12090,CHEMBL2292
12097,CHEMBL5375
12100,CHEMBL3367
12102,CHEMBL310
12103,CHEMBL311
12104,CHEMBL3368
12106,CHEMBL2293
12109,CHEMBL2730
12114,CHEMBL3521
12118,CHEMBL3008
12119,CHEMBL4032
12127,CHEMBL3050
12128,CHEMBL3369
12129,CHEMBL3051
12130,CHEMBL3089
12131,CHEMBL2322
12132,CHEMBL3917
12133,CHEMBL3020
12135,CHEMBL3021
12136,CHEMBL2297
12137,CHEMBL3017
12146,CHEMBL2298
12154,CHEMBL4787
12155,CHEMBL3712
12158,CHEMBL3713
12159,CHEMBL2966
12160,CHEMBL2974
12161,CHEMBL3649
12162,CHEMBL2323
12163,CHEMBL2967
12164,CHEMBL2404
12166,CHEMBL312
12167,CHEMBL4980
12168,CHEMBL2299
12169,CHEMBL2548
12170,CHEMBL2384
12171,CHEMBL3360
12172,CHEMBL3420
12173,CHEMBL3361
12178,CHEMBL2300
12179,CHEMBL3663
12180,CHEMBL2301
12181,CHEMBL2944
12186,CHEMBL2951
12197,CHEMBL3113
12198,CHEMBL313
12199,CHEMBL3244
12200,CHEMBL3114
12201,CHEMBL2303
12202,CHEMBL4031
12203,CHEMBL2683
12209,CHEMBL3242
12214,CHEMBL2803
12216,CHEMBL314
12220,CHEMBL3137
12224,CHEMBL2304
12226,CHEMBL4893
12227,CHEMBL3979
12229,CHEMBL2331
12230,CHEMBL3214
12232,CHEMBL2756
12235,CHEMBL3246
12236,CHEMBL3247
12238,CHEMBL2305
12239,CHEMBL2993
12240,CHEMBL3216
12241,CHEMBL2325
12242,CHEMBL2306
12243,CHEMBL2994
12244,CHEMBL2995
12247,CHEMBL2996
12251,CHEMBL2307
12252,CHEMBL4822
12261,CHEMBL2276
12262,CHEMBL2853
12263,CHEMBL2213
12264,CHEMBL3183
12265,CHEMBL4975
12266,CHEMBL3185
12268,CHEMBL3976
12271,CHEMBL2822
12272,CHEMBL4030
12274,CHEMBL3919
12275,CHEMBL3809
12276,CHEMBL3956
12282,CHEMBL2997
12283,CHEMBL2563
12291,CHEMBL3972
12294,CHEMBL4489
12295,CHEMBL2214
12296,CHEMBL2215
12298,CHEMBL3415
12299,CHEMBL3416
12300,CHEMBL3086
12301,CHEMBL2764
12302,CHEMBL2765
12311,CHEMBL2217
12312,CHEMBL3292
12327,CHEMBL3295
12330,CHEMBL3188
12336,CHEMBL2630
12343,CHEMBL2653
12345,CHEMBL2654
12347,CHEMBL2927
12353,CHEMBL2929
12362,CHEMBL3101
12363,CHEMBL2311
12364,CHEMBL2680
12366,CHEMBL4620
12371,CHEMBL4276
12376,CHEMBL1918
12378,CHEMBL3683
12384,CHEMBL2682
12387,CHEMBL3965
12388,CHEMBL2889
12390,CHEMBL3389
12391,CHEMBL4277
12392,CHEMBL3388
12394,CHEMBL3390
12395,CHEMBL2383
12396,CHEMBL2252
12399,CHEMBL3391
12405,CHEMBL3406
12406,CHEMBL3676
12407,CHEMBL2253
12408,CHEMBL3454
12409,CHEMBL4564
12411,CHEMBL3455
12412,CHEMBL3960
12413,CHEMBL3516
12414,CHEMBL4146
12415,CHEMBL4147
12420,CHEMBL2254
12425,CHEMBL4481
12426,CHEMBL3289
12427,CHEMBL4129
12434,CHEMBL2890
12436,CHEMBL3690
12438,CHEMBL3722
12440,CHEMBL4642
12443,CHEMBL2716
12447,CHEMBL3557
12448,CHEMBL2717
12449,CHEMBL3067
12450,CHEMBL3992
12451,CHEMBL3248
12452,CHEMBL2257
12453,CHEMBL3358
12454,CHEMBL2855
12456,CHEMBL3471
12457,CHEMBL3472
12458,CHEMBL2856
12459,CHEMBL3408
12464,CHEMBL2857
12467,CHEMBL2800
12469,CHEMBL3337
12470,CHEMBL2258
12471,CHEMBL2858
12472,CHEMBL3845
12474,CHEMBL315
12475,CHEMBL3848
12476,CHEMBL2564
12477,CHEMBL2209
12478,CHEMBL4042
12479,CHEMBL4038
12480,CHEMBL3156
12483,CHEMBL2210
12485,CHEMBL317
12487,CHEMBL2566
12488,CHEMBL2915
12500,CHEMBL3381
12502,CHEMBL2573
12504,CHEMBL2567
12505,CHEMBL4565
12506,CHEMBL4335
12507,CHEMBL4336
12508,CHEMBL3336
12509,CHEMBL2620
12510,CHEMBL2545
12511,CHEMBL4343
12512,CHEMBL318
12514,CHEMBL319
12515,CHEMBL3118
12516,CHEMBL2863
12517,CHEMBL2900
12518,CHEMBL2919
12519,CHEMBL4345
12523,CHEMBL3299
12524,CHEMBL4346
12525,CHEMBL3300
12528,CHEMBL3301
12536,CHEMBL2336
12538,CHEMBL4388
12543,CHEMBL2622
12545,CHEMBL4017
12546,CHEMBL3503
12547,CHEMBL4041
12553,CHEMBL2770
12566,CHEMBL320
12567,CHEMBL2922
12568,CHEMBL2625
12569,CHEMBL4566
12570,CHEMBL4391
12571,CHEMBL2328
12572,CHEMBL3044
12573,CHEMBL2923
12576,CHEMBL3145
12577,CHEMBL2309
12578,CHEMBL3862
12579,CHEMBL4445
12582,CHEMBL3271
12583,CHEMBL4446
12584,CHEMBL4447
12585,CHEMBL4448
12586,CHEMBL5449
12587,CHEMBL3272
12588,CHEMBL3273
12589,CHEMBL3058
12591,CHEMBL2312
12592,CHEMBL321
12593,CHEMBL4270
12594,CHEMBL3356
12598,CHEMBL3189
12605,CHEMBL3509
12606,CHEMBL3866
12608,CHEMBL4772
12609,CHEMBL2314
12614,CHEMBL4889
12615,CHEMBL3190
12616,CHEMBL2315
12619,CHEMBL2316
12620,CHEMBL2627
12622,CHEMBL2916
12627,CHEMBL2007
12630,CHEMBL2907
12632,CHEMBL4278
12633,CHEMBL4279
12635,CHEMBL3604
12638,CHEMBL3304
12640,CHEMBL4973
12641,CHEMBL4280
12642,CHEMBL2755
12643,CHEMBL3305
12644,CHEMBL3275
12648,CHEMBL2783
12649,CHEMBL4703
12651,CHEMBL4426
12652,CHEMBL4281
12654,CHEMBL2372
12657,CHEMBL4567
12659,CHEMBL4427
12661,CHEMBL3660
12662,CHEMBL3631
12665,CHEMBL3920
12666,CHEMBL4282
12668,CHEMBL3661
12669,CHEMBL4139
12670,CHEMBL1974
12672,CHEMBL3632
12673,CHEMBL4140
12674,CHEMBL4284
12675,CHEMBL4285
12677,CHEMBL3731
12678,CHEMBL4286
12679,CHEMBL2373
12683,CHEMBL4766
12684,CHEMBL3893
12685,CHEMBL4141
12687,CHEMBL322
12688,CHEMBL323
12689,CHEMBL324
12690,CHEMBL4338
12691,CHEMBL4339
12692,CHEMBL3549
12693,CHEMBL3551
12694,CHEMBL3553
12697,CHEMBL325
12698,CHEMBL4340
12699,CHEMBL3009
12700,CHEMBL2616
12702,CHEMBL2500
12703,CHEMBL2617
12704,CHEMBL3194
12705,CHEMBL4341
12706,CHEMBL2618
12708,CHEMBL4077
12709,CHEMBL2422
12710,CHEMBL2342
12711,CHEMBL2374
12712,CHEMBL2619
12713,CHEMBL4131
12714,CHEMBL3010
12715,CHEMBL3011
12717,CHEMBL2658
12718,CHEMBL2343
12719,CHEMBL2659
12720,CHEMBL2344
12721,CHEMBL3161
12722,CHEMBL3162
12723,CHEMBL5378
12724,CHEMBL2345
12725,CHEMBL3018
12729,CHEMBL2346
12731,CHEMBL2280
12732,CHEMBL3773
12733,CHEMBL2347
12735,CHEMBL2349
12737,CHEMBL2864
12738,CHEMBL4073
12739,CHEMBL3019
12741,CHEMBL2745
12742,CHEMBL326
12743,CHEMBL2350
12744,CHEMBL327
12745,CHEMBL3647
12746,CHEMBL2351
12748,CHEMBL3148
12750,CHEMBL2352
12751,CHEMBL2353
12752,CHEMBL3150
12753,CHEMBL4797
12754,CHEMBL3151
12755,CHEMBL2281
12757,CHEMBL3026
12758,CHEMBL328
12759,CHEMBL3584
12761,CHEMBL3511
12763,CHEMBL2354
12767,CHEMBL3153
12769,CHEMBL4746
12770,CHEMBL4956
12778,CHEMBL2660
12780,CHEMBL4070
12781,CHEMBL2358
12782,CHEMBL2359
12783,CHEMBL2662
12784,CHEMBL2663
12786,CHEMBL1917
12787,CHEMBL3065
12788,CHEMBL2724
12789,CHEMBL4130
12790,CHEMBL4401
12791,CHEMBL4318
12793,CHEMBL4402
12794,CHEMBL4403
12795,CHEMBL2664
12798,CHEMBL4433
12800,CHEMBL4434
12801,CHEMBL2665
12802,CHEMBL2725
12804,CHEMBL2726
12806,CHEMBL3374
12807,CHEMBL329
12808,CHEMBL2869
12809,CHEMBL3204
12810,CHEMBL2308
12811,CHEMBL2852
12812,CHEMBL4440
12813,CHEMBL3442
12814,CHEMBL3141
12818,CHEMBL2870
12819,CHEMBL3054
12821,CHEMBL5372
12822,CHEMBL5374
12823,CHEMBL4316
12824,CHEMBL2871
12825,CHEMBL4441
12828,CHEMBL4442
12829,CHEMBL3055
12830,CHEMBL4963
12831,CHEMBL3056
12832,CHEMBL3072
12836,CHEMBL2591
12838,CHEMBL3743
12839,CHEMBL2547
12840,CHEMBL1844
12841,CHEMBL4322
12843,CHEMBL3269
12844,CHEMBL4443
12845,CHEMBL2282
12846,CHEMBL4043
12847,CHEMBL4444
12848,CHEMBL4494
12850,CHEMBL2317
12851,CHEMBL4323
12853,CHEMBL3637
12854,CHEMBL2592
12855,CHEMBL2593
12856,CHEMBL3211
12857,CHEMBL4955
12860,CHEMBL2538
12861,CHEMBL2318
12862,CHEMBL2285
12863,CHEMBL2286
12864,CHEMBL3168
12865,CHEMBL330
12866,CHEMBL3619
12867,CHEMBL3412
12868,CHEMBL2594
12869,CHEMBL3169
12874,CHEMBL2667
12877,CHEMBL2283
12879,CHEMBL3728
12883,CHEMBL2288
12886,CHEMBL2731
12887,CHEMBL2289
12888,CHEMBL2909
12891,CHEMBL2339
12893,CHEMBL3264
12894,CHEMBL4477
12895,CHEMBL5137
12896,CHEMBL3729
12897,CHEMBL3265
12898,CHEMBL2340
12899,CHEMBL4802
12900,CHEMBL3744
12906,CHEMBL2866
12907,CHEMBL3480
12908,CHEMBL3528
12909,CHEMBL2778
12910,CHEMBL4123
12911,CHEMBL3397
12912,CHEMBL3622
12913,CHEMBL4128
12914,CHEMBL2898
12915,CHEMBL3529
12919,CHEMBL3530
12920,CHEMBL2782
12921,CHEMBL3681
12923,CHEMBL3912
12924,CHEMBL3682
12927,CHEMBL3874
12930,CHEMBL1866
12932,CHEMBL4497
12933,CHEMBL2602
12935,CHEMBL4498
12936,CHEMBL4499
12938,CHEMBL3481
12939,CHEMBL2645
12942,CHEMBL2646
12943,CHEMBL4767
12944,CHEMBL4501
12945,CHEMBL4502
12946,CHEMBL331
12947,CHEMBL4036
12948,CHEMBL4037
12949,CHEMBL3522
12950,CHEMBL3879
12951,CHEMBL4626
12952,CHEMBL3594
12954,CHEMBL2420
12955,CHEMBL3891
12956,CHEMBL3777
12959,CHEMBL4627
12962,CHEMBL4628
12964,CHEMBL4629
12965,CHEMBL4503
12966,CHEMBL4504
12967,CHEMBL4630
12968,CHEMBL4792
12970,CHEMBL2670
12971,CHEMBL4430
12973,CHEMBL2671
12978,CHEMBL4505
12980,CHEMBL2862
12983,CHEMBL4674
12984,CHEMBL4034
12992,CHEMBL2684
12993,CHEMBL4437
12995,CHEMBL3581
12998,CHEMBL4675
12999,CHEMBL4438
13000,CHEMBL332
13001,CHEMBL333
13004,CHEMBL4439
13005,CHEMBL2319
13008,CHEMBL2539
13009,CHEMBL2685
13010,CHEMBL3359
13018,CHEMBL4319
13019,CHEMBL4888
13023,CHEMBL3206
13024,CHEMBL3207
13025,CHEMBL3718
13028,CHEMBL3208
13029,CHEMBL4491
13030,CHEMBL2780
13031,CHEMBL2977
13037,CHEMBL3800
13049,CHEMBL3774
13053,CHEMBL2789
13054,CHEMBL3730
13055,CHEMBL3623
13056,CHEMBL4428
13061,CHEMBL335
13064,CHEMBL3561
13067,CHEMBL3508
13068,CHEMBL3144
13070,CHEMBL2277
13071,CHEMBL2278
13074,CHEMBL2732
13076,CHEMBL4054
13077,CHEMBL338
13079,CHEMBL2279
13080,CHEMBL4287
13081,CHEMBL5101
13082,CHEMBL3057
14000,CHEMBL3811
14037,CHEMBL339
14042,CHEMBL4011
14043,CHEMBL3852
14044,CHEMBL3520
14048,CHEMBL3853
14053,CHEMBL3854
14065,CHEMBL4012
14068,CHEMBL4008
14069,CHEMBL4009
14070,CHEMBL4010
14071,CHEMBL4013
14073,CHEMBL3518
17000,CHEMBL2601
17002,CHEMBL3953
17003,CHEMBL3445
17005,CHEMBL3446
17007,CHEMBL5016
17010,CHEMBL3448
17012,CHEMBL3449
17013,CHEMBL2603
17015,CHEMBL3451
17016,CHEMBL3971
17017,CHEMBL2604
17018,CHEMBL4078
17019,CHEMBL2860
17020,CHEMBL2861
17021,CHEMBL4111
17022,CHEMBL4112
17023,CHEMBL4113
17024,CHEMBL3332
17025,CHEMBL3333
17027,CHEMBL3334
17028,CHEMBL3335
17031,CHEMBL3444
17033,CHEMBL3655
17034,CHEMBL3656
17035,CHEMBL3063
17036,CHEMBL3657
17039,CHEMBL3658
17040,CHEMBL3810
17041,CHEMBL3100
17042,CHEMBL2983
17045,CHEMBL340
17047,CHEMBL2949
17048,CHEMBL3999
17049,CHEMBL3456
17050,CHEMBL2728
17051,CHEMBL2729
17052,CHEMBL3754
17053,CHEMBL3064
17054,CHEMBL2623
17055,CHEMBL3567
17056,CHEMBL2830
17057,CHEMBL3007
17058,CHEMBL3081
17060,CHEMBL3088
17061,CHEMBL3122
17063,CHEMBL3027
17065,CHEMBL341
17066,CHEMBL4768
17067,CHEMBL4022
17068,CHEMBL2986
17069,CHEMBL2987
17070,CHEMBL2804
17071,CHEMBL2988
17073,CHEMBL3942
17074,CHEMBL3943
17075,CHEMBL4023
17076,CHEMBL3944
17077,CHEMBL3945
17078,CHEMBL3946
17079,CHEMBL3947
17080,CHEMBL3948
17081,CHEMBL3949
17084,CHEMBL3952
17085,CHEMBL4143
17086,CHEMBL2605
17087,CHEMBL5211
17089,CHEMBL2805
17090,CHEMBL2930
17091,CHEMBL2931
17092,CHEMBL2932
17093,CHEMBL2933
17094,CHEMBL3611
17095,CHEMBL2934
17096,CHEMBL2935
17099,CHEMBL3954
17100,CHEMBL4102
17101,CHEMBL2950
17102,CHEMBL4103
17105,CHEMBL4104
17106,CHEMBL4105
17107,CHEMBL4106
17108,CHEMBL3533
17110,CHEMBL4108
17111,CHEMBL4109
17112,CHEMBL3612
17113,CHEMBL3452
17115,CHEMBL3453
17117,CHEMBL3499
17118,CHEMBL3500
17120,CHEMBL3501
17121,CHEMBL2647
17123,CHEMBL3605
17124,CHEMBL3651
17125,CHEMBL3652
17126,CHEMBL3653
17127,CHEMBL2648
17128,CHEMBL3626
17130,CHEMBL2669
17131,CHEMBL3635
17134,CHEMBL2672
17135,CHEMBL3677
17137,CHEMBL3679
17139,CHEMBL3680
17140,CHEMBL2980
17141,CHEMBL2981
17142,CHEMBL342
17143,CHEMBL2673
17144,CHEMBL2982
17145,CHEMBL3111
17147,CHEMBL2937
17149,CHEMBL3939
17154,CHEMBL4110
18000,CHEMBL3801
18003,CHEMBL3642
18006,CHEMBL4263
18007,CHEMBL4264
18008,CHEMBL5502
18010,CHEMBL4265
18011,CHEMBL3644
18013,CHEMBL4731
18014,CHEMBL3646
18016,CHEMBL4266
18025,CHEMBL4290
18032,CHEMBL5244
18033,CHEMBL2073
18035,CHEMBL3640
18036,CHEMBL4979
18037,CHEMBL5246
18038,CHEMBL5276
18039,CHEMBL5277
18040,CHEMBL5031
18043,CHEMBL2072
18044,CHEMBL4687
18046,CHEMBL4414
18047,CHEMBL4415
18054,CHEMBL4463
18056,CHEMBL3585
18057,CHEMBL3586
18058,CHEMBL5107
18060,CHEMBL5108
18061,CHEMBL4296
18063,CHEMBL4351
18064,CHEMBL3641
18065,CHEMBL4297
18066,CHEMBL5564
18070,CHEMBL4690
18071,CHEMBL4691
18072,CHEMBL4187
18074,CHEMBL5134
18075,CHEMBL5163
18077,CHEMBL2042
18078,CHEMBL5167
18079,CHEMBL5202
18080,CHEMBL5451
18082,CHEMBL5489
19600,CHEMBL3558
19601,CHEMBL2565
19602,CHEMBL2788
19605,CHEMBL2750
19606,CHEMBL3908
19607,CHEMBL3392
19609,CHEMBL343
19610,CHEMBL2549
19619,CHEMBL3380
19620,CHEMBL4786
19623,CHEMBL3357
19624,CHEMBL4117
19632,CHEMBL4119
19634,CHEMBL3288
19636,CHEMBL3463
19637,CHEMBL3395
19639,CHEMBL3778
19640,CHEMBL3603
19642,CHEMBL2892
19645,CHEMBL3970
19646,CHEMBL4709
19648,CHEMBL2400
19649,CHEMBL2833
19650,CHEMBL4885
19654,CHEMBL4651
19655,CHEMBL3823
19657,CHEMBL3825
19658,CHEMBL3826
19659,CHEMBL3110
19661,CHEMBL3675
19663,CHEMBL4020
19665,CHEMBL3353
19666,CHEMBL3354
19669,CHEMBL3512
19672,CHEMBL3513
19674,CHEMBL2942
19683,CHEMBL5129
19684,CHEMBL3097
19688,CHEMBL2540
19689,CHEMBL3250
19690,CHEMBL3554
19691,CHEMBL3232
19692,CHEMBL3515
19699,CHEMBL3916
19702,CHEMBL4592
19704,CHEMBL3186
19887,CHEMBL5127
19888,CHEMBL5245
19900,CHEMBL4288
19901,CHEMBL4289
19903,CHEMBL3799
19904,CHEMBL3798
19905,CHEMBL344
19907,CHEMBL5560
19909,CHEMBL2011
19910,CHEMBL2012
19912,CHEMBL1909
19914,CHEMBL2019
20001,CHEMBL3925
20002,CHEMBL4723
20003,CHEMBL4724
20004,CHEMBL3431
20005,CHEMBL3432
20006,CHEMBL4727
20007,CHEMBL3886
20008,CHEMBL3924
20009,CHEMBL3926
20011,CHEMBL4836
20012,CHEMBL3927
20013,CHEMBL5280
20014,CHEMBL4722
20015,CHEMBL5026
20016,CHEMBL4725
20018,CHEMBL4726
20019,CHEMBL4196
20020,CHEMBL4355
20021,CHEMBL4356
20022,CHEMBL5061
20023,CHEMBL5062
20024,CHEMBL5283
20025,CHEMBL5014
20027,CHEMBL3928
20028,CHEMBL5326
20031,CHEMBL3666
20032,CHEMBL3802
20033,CHEMBL5017
20034,CHEMBL3534
20035,CHEMBL3535
20036,CHEMBL5327
20037,CHEMBL3929
20038,CHEMBL4728
20042,CHEMBL5328
20044,CHEMBL3967
20045,CHEMBL3968
20046,CHEMBL3930
20049,CHEMBL4006
20051,CHEMBL4007
20052,CHEMBL3536
20053,CHEMBL4096
20056,CHEMBL5281
20057,CHEMBL3344
20059,CHEMBL5035
20060,CHEMBL4197
20062,CHEMBL4837
20064,CHEMBL3345
20065,CHEMBL4083
20066,CHEMBL3434
20067,CHEMBL3346
20068,CHEMBL4621
20069,CHEMBL4622
20071,CHEMBL4721
20072,CHEMBL4084
20073,CHEMBL5282
20075,CHEMBL4358
20076,CHEMBL5020
20077,CHEMBL5064
20079,CHEMBL4199
20080,CHEMBL3350
20081,CHEMBL3668
20083,CHEMBL3882
20084,CHEMBL3669
20085,CHEMBL4729
20086,CHEMBL4085
20088,CHEMBL3348
20091,CHEMBL3883
20092,CHEMBL3884
20094,CHEMBL5066
20095,CHEMBL3820
20096,CHEMBL3821
20097,CHEMBL5021
